3526605,Lavrinhas,São Paulo,Brasil,14,11/09,21:12,Chuvas esparsas,06:07 am,05:50 pm,1.24 km/h,rain,Sim
3526605,Lavrinhas,São Paulo,Brasil,14,12/09,21:12,Chuva,06:07 am,05:50 pm,1.24 km/h,rain,Sim
3526605,Lavrinhas,São Paulo,Brasil,14,13/09,21:12,Chuvas esparsas,06:07 am,05:50 pm,1.24 km/h,rain,Sim
3527207,Lorena,São Paulo,Brasil,14,04/09,20:51,Tempo nublado,06:08 am,05:51 pm,0.81 km/h,cloudly_day,Não
3527207,Lorena,São Paulo,Brasil,14,05/09,20:51,Chuvas esparsas,06:08 am,05:51 pm,0.81 km/h,rain,Sim
3527207,Lorena,São Paulo,Brasil,14,06/09,20:51,Parcialmente nublado,06:08 am,05:51 pm,0.81 km/h,cloud,Não
3527207,Lorena,São Paulo,Brasil,14,07/09,20:51,Chuvas esparsas,06:08 am,05:51 pm,0.81 km/h,rain,Sim
3527207,Lorena,São Paulo,Brasil,14,08/09,20:51,Chuvas esparsas,06:08 am,05:51 pm,0.81 km/h,rain,Sim
3527207,Lorena,São Paulo,Brasil,14,09/09,20:51,Parcialmente nublado,06:08 am,05:51 pm,0.81 km/h,cloudly_day,Não
3527207,Lorena,São Paulo,Brasil,14,10/09,20:51,Tempo limpo,06:08 am,05:51 pm,0.81 km/h,clear_day,Não
3527207,Lorena,São Paulo,Brasil,14,11/09,20:51,Chuvas esparsas,06:08 am,05:51 pm,0.81 km/h,rain,Sim
3527207,Lorena,São Paulo,Brasil,14,12/09,20:51,Chuva,06:08 am,05:51 pm,0.81 km/h,rain,Sim
3527207,Lorena,São Paulo,Brasil,14,13/09,20:51,Chuvas esparsas,06:08 am,05:51 pm,0.81 km/h,rain,Sim
3531704,Monteiro Lobato,São Paulo,Brasil,13,04/09,20:51,Chuvas esparsas,06:11 am,05:54 pm,1.08 km/h,rain,Sim
3531704,Monteiro Lobato,São Paulo,Brasil,13,05/09,20:51,Chuvas esparsas,06:11 am,05:54 pm,1.08 km/h,rain,Sim
3531704,Monteiro Lobato,São Paulo,Brasil,13,06/09,20:51,Chuvas esparsas,06:11 am,05:54 pm,1.08 km/h,rain,Sim
3531704,Monteiro Lobato,São Paulo,Brasil,13,07/09,20:51,Chuva,06:11 am,05:54 pm,1.08 km/h,rain,Sim
3531704,Monteiro Lobato,São Paulo,Brasil,13,08/09,20:51,Chuvas esparsas,06:11 am,05:54 pm,1.08 km/h,rain,Sim
3531704,Monteiro Lobato,São Paulo,Brasil,13,09/09,20:51,Parcialmente nublado,06:11 am,05:54 pm,1.08 km/h,cloudly_day,Não
3531704,Monteiro Lobato,São Paulo,Brasil,13,10/09,20:51,Parcialmente nublado,06:11 am,05:54 pm,1.08 km/h,cloud,Não
3531704,Monteiro Lobato,São Paulo,Brasil,13,11/09,20:51,Chuvas esparsas,06:11 am,05:54 pm,1.08 km/h,rain,Sim
3531704,Monteiro Lobato,São Paulo,Brasil,13,12/09,20:51,Chuva,06:11 am,05:54 pm,1.08 km/h,rain,Sim
3531704,Monteiro Lobato,São Paulo,Brasil,13,13/09,20:51,Chuvas esparsas,06:11 am,05:54 pm,1.08 km/h,rain,Sim
3532306,Natividade da Serra,São Paulo,Brasil,11,04/09,21:12,Chuvas esparsas,06:09 am,05:52 pm,1.48 km/h,rain,Sim
